ticker,st73_signal,st73_value,st72_signal,st72_value,close_price,DMA_200,DMA10,10DMA_change,year_high_brkt
POONAWALLA,0,496.6,0,483.6,455.3,423.56,467.44,0,[455.29998779296875, 570.4000244140625, 0]
CHOLAHLDNG,0,1994.8,1,1762.1,1940.1,1862.41,1877.37,0,[1940.0999755859375, 2230.063342416436, 0]
UCOBANK,0,31.0,0,30.2,29.11,31.47,30.11,0,[29.110000610351562, 51.33091482492428, 0]
TATAINVEST,0,768.3,0,748.5,717.35,697.59,732.97,0,[717.3499755859375, 1184.699951171875, 0]
BLUESTARCO,0,1833.5,0,1796.5,1738.6,1831.28,1751.74,0,[1738.5999755859375, 2405.445216966216, 0]
AIAENG,0,3579.3,0,3938.3,3798.8,3286.17,3813.67,0,[3798.800048828125, 3920.0, 0]
APARINDS,0,8479.2,0,9197.0,8783.5,7715.65,8922.95,0,[8783.5, 11710.567042092629, 0]
HINDCOPPER,0,326.6,0,341.0,362.85,265.3,346.3,0,[362.8500061035156, 378.3999938964844, 0]
GODREJIND,0,1089.6,0,1062.4,1018.3,1145.36,1033.61,0,[1018.2999877929688, 1390.0, 0]
PIRAMALFIN,0,1340.8,0,1448.9,1506.4,nan,1526.78,0,[1506.4000244140625, 1784.0, 0]
